step,hour,txn_type,amount,name_orig,old_balance_orig,new_balance_orig,name_dest,old_balance_dest,new_balance_dest,balance_diff_orig,balance_diff_dest,amount_to_balance_ratio,dest_balance_zeroed,night_txn_flag,weekend_flag,round_amount_flag,is_fraud
518,14,DEBIT,2877.15,C6478577,125525.65,122648.5,C4048429,56904.39,59781.54,2877.15,2877.15,0.0229,0,0,0,0,0
183,15,CASH_OUT,2775.35,C7387596,2322.3,0.0,C5708015,4184.43,6959.78,2322.3,2775.35,1.1951,0,0,0,0,0
487,7,CASH_IN,12095.75,C2784776,88093.25,100189.0,C9468633,36287.97,48383.72,-12095.75,12095.75,0.1373,0,0,1,0,0
616,16,CASH_IN,2686.74,C8822573,7346.62,10033.36,C5454375,3522.5,6209.24,-2686.74,2686.74,0.3657,0,0,0,0,0
502,22,PAYMENT,1599.3,C5299545,24052.1,22452.8,C8570719,12917.18,14516.48,1599.3,1599.3,0.0665,0,1,1,0,0
246,6,CASH_OUT,74021.12,C4779398,87865.57,13844.45,C6903997,20039.17,0.0,74021.12,-20039.17,0.8424,1,0,0,0,1
271,7,TRANSFER,48790.61,C1849667,2928.44,0.0,C4432900,6782.47,55573.08,2928.44,48790.61,16.661,0,0,0,0,0
332,20,PAYMENT,1979.28,C8136718,10776.34,8797.06,C2180421,904.05,2883.33,1979.28,1979.28,0.1837,0,0,1,0,0
126,6,CASH_OUT,1608.21,C5552881,7365.24,5757.03,C3489928,12786.8,14395.01,1608.21,1608.21,0.2184,0,0,1,0,0
463,7,CASH_IN,25860.1,C2564687,24947.83,50807.93,C1566439,50562.9,76423.0,-25860.1,25860.1,1.0366,0,0,1,0,0
544,16,PAYMENT,12477.31,C8095281,43406.29,30928.98,C4717254,10526.55,23003.86,12477.31,12477.31,0.2875,0,0,0,0,0
349,13,TRANSFER,17429.91,C3926063,793207.46,775777.55,C4773093,406.41,17836.32,17429.91,17429.91,0.022,0,0,0,0,0
561,9,CASH_IN,27735.63,C3743796,3210.71,30946.34,C9271306,35876.57,63612.2,-27735.63,27735.63,8.6385,0,0,0,0,0
688,16,CASH_OUT,548.37,C5706076,77619.96,77071.59,C9480902,38738.91,39287.28,548.37,548.37,0.0071,0,0,0,0,0
572,20,TRANSFER,49689.64,C8633819,7503.77,0.0,C5489299,36326.6,86016.24,7503.77,49689.64,6.622,0,0,0,0,0
228,12,CASH_IN,1935.22,C4879501,82625.33,84560.55,C2124571,722.29,2657.51,-1935.22,1935.22,0.0234,0,0,0,0,0
131,11,CASH_OUT,3112.7,C6547586,4938.09,1825.39,C1273084,14931.91,18044.61,3112.7,3112.7,0.6303,0,0,1,0,0
94,22,CASH_OUT,54570.13,C3927828,3670.73,0.0,C6816973,21263.83,75833.96,3670.73,54570.13,14.8663,0,1,0,0,0
648,0,TRANSFER,20425.83,C2183290,9354.12,0.0,C3347799,5286.06,25711.89,9354.12,20425.83,2.1836,0,1,1,0,0
647,23,PAYMENT,1295.15,C9020002,55344.35,54049.2,C4307111,13296.03,14591.18,1295.15,1295.15,0.0234,0,1,1,0,0
583,7,PAYMENT,672.62,C4572684,271677.59,271004.97,C5755807,1348.15,2020.77,672.62,672.62,0.0025,0,0,0,0,0
516,12,TRANSFER,6733.64,C3138877,3680.79,0.0,C1781986,1828.65,8562.29,3680.79,6733.64,1.8294,0,0,0,0,0
678,6,PAYMENT,15397.44,C9366379,70447.66,55050.22,C1427852,12900.75,28298.19,15397.44,15397.44,0.2186,0,0,0,0,0
483,3,DEBIT,24562.92,C4447305,96070.22,71507.3,C5181954,26881.13,51444.05,24562.92,24562.92,0.2557,0,1,1,0,0
342,6,TRANSFER,9238.86,C4779617,5108.17,0.0,C1559716,12987.05,22225.91,5108.17,9238.86,1.8086,0,0,0,0,0
26,2,CASH_OUT,17133.54,C9565857,8007.92,0.0,C7635532,3191.78,20325.32,8007.92,17133.54,2.1396,0,1,0,0,0
668,20,DEBIT,4839.45,C7410088,15099.19,10259.74,C4685731,2105.45,6944.9,4839.45,4839.45,0.3205,0,0,1,0,0
329,17,PAYMENT,4298.07,C1637745,189356.63,185058.56,C5209329,27994.3,32292.37,4298.07,4298.07,0.0227,0,0,1,0,0
540,12,CASH_OUT,46140.57,C4893569,62215.12,16074.55,C2626361,19665.14,65805.71,46140.57,46140.57,0.7416,0,0,0,0,0
589,13,CASH_OUT,916.78,C9128046,5826.33,4909.55,C7608136,36801.41,37718.19,916.78,916.78,0.1574,0,0,0,0,0
356,20,DEBIT,1077.22,C9798977,7489.03,6411.81,C4708719,148683.14,149760.36,1077.22,1077.22,0.1438,0,0,0,0,0
7,7,DEBIT,1973.08,C5358336,20428.99,18455.91,C4373777,2053.5,4026.58,1973.08,1973.08,0.0966,0,0,0,0,0
149,5,CASH_IN,15609.05,C1220401,8945.17,24554.22,C6393532,37938.48,53547.53,-15609.05,15609.05,1.745,0,1,1,0,0
629,5,PAYMENT,7954.02,C3873430,9623.86,1669.84,C2108421,4068.26,12022.28,7954.02,7954.02,0.8265,0,1,1,0,0
716,20,CASH_IN,3054.99,C1802089,23981.0,27035.99,C3103888,2842.23,5897.22,-3054.99,3054.99,0.1274,0,0,0,0,0
683,11,DEBIT,1787.48,C1653725,15030.52,13243.04,C9475778,16471.86,18259.34,1787.48,1787.48,0.1189,0,0,0,0,0
393,9,DEBIT,1502.27,C8370624,6992.11,5489.84,C3492411,22007.88,23510.15,1502.27,1502.27,0.2149,0,0,0,0,0
659,11,TRANSFER,2096.41,C5099944,12382.61,10286.2,C3037705,11797.19,13893.6,2096.41,2096.41,0.1693,0,0,1,0,0
98,2,TRANSFER,6699.75,C3199936,181173.66,174473.91,C3187003,12797.77,19497.52,6699.75,6699.75,0.037,0,1,0,0,0
648,0,DEBIT,4800.4,C4566560,11517.15,6716.75,C2370182,9934.43,14734.83,4800.4,4800.4,0.4168,0,1,1,0,0
123,3,DEBIT,9192.62,C3424208,86501.89,77309.27,C1690269,7028.17,16220.79,9192.62,9192.62,0.1063,0,1,1,0,0
208,16,CASH_OUT,7912.29,C3989839,58559.86,50647.57,C9801525,7708.1,15620.39,7912.29,7912.29,0.1351,0,0,0,0,0
321,9,DEBIT,9312.64,C6512961,4341.61,0.0,C4111223,83842.49,93155.13,4341.61,9312.64,2.145,0,0,1,0,0
303,15,TRANSFER,1597.35,C1536298,4091.91,2494.56,C5631321,7662.36,9259.71,1597.35,1597.35,0.3904,0,0,1,0,0
461,5,PAYMENT,2447.61,C6059805,111755.61,109308.0,C4739850,9631.82,12079.43,2447.61,2447.61,0.0219,0,1,1,0,0
160,16,CASH_IN,11771.98,C8331063,402.88,12174.86,C2777686,13590.65,25362.63,-11771.98,11771.98,29.2196,0,0,1,0,0
133,13,CASH_OUT,16747.94,C2069659,43631.94,26884.0,C8185821,3183.02,19930.96,16747.94,16747.94,0.3838,0,0,1,0,0
662,14,PAYMENT,2694.52,C5320000,37110.5,34415.98,C6018207,3323.44,6017.96,2694.52,2694.52,0.0726,0,0,1,0,0
294,6,PAYMENT,2699.36,C4816834,4744.56,2045.2,C2340100,3571.72,6271.08,2699.36,2699.36,0.5689,0,0,1,0,0
261,21,DEBIT,3154.73,C1147687,169261.48,166106.75,C9742320,20813.68,23968.41,3154.73,3154.73,0.0186,0,0,0,0,0
120,0,CASH_OUT,5007.76,C2676159,11594.54,6586.78,C7502992,5274.02,10281.78,5007.76,5007.76,0.4319,0,1,1,0,0
568,16,DEBIT,6806.21,C8942007,3345.59,0.0,C2771616,734.83,7541.04,3345.59,6806.21,2.0344,0,0,0,0,0
542,14,CASH_IN,813.48,C9332570,15239.95,16053.43,C8541157,18633.5,19446.98,-813.48,813.48,0.0534,0,0,0,0,0
440,8,CASH_IN,19362.37,C2596153,48367.63,67730.0,C1326671,4387.62,23749.99,-19362.37,19362.37,0.4003,0,0,0,0,0
372,12,CASH_IN,255804.5,C9507425,207246.45,463050.95,C2372666,2285.73,258090.23,-255804.5,255804.5,1.2343,0,0,0,0,0
7,7,CASH_IN,18631.45,C7521502,35835.57,54467.02,C7388162,65710.16,84341.61,-18631.45,18631.45,0.5199,0,0,0,0,0
158,14,CASH_IN,13819.65,C4383753,5984.65,19804.3,C9081892,1699.11,15518.76,-13819.65,13819.65,2.3092,0,0,1,0,0
620,20,CASH_IN,155.64,C1034592,66030.5,66186.14,C8406098,688.97,844.61,-155.64,155.64,0.0024,0,0,0,0,0
554,2,PAYMENT,7993.37,C6596351,18369.93,10376.56,C9664178,2452.21,10445.58,7993.37,7993.37,0.4351,0,1,0,0,0
713,17,TRANSFER,1250.04,C7588018,19863.05,18613.01,C4941759,1202.77,2452.81,1250.04,1250.04,0.0629,0,0,0,0,0
222,6,DEBIT,9484.88,C7223108,65026.09,55541.21,C5000137,10261.18,19746.06,9484.88,9484.88,0.1459,0,0,0,0,0
660,12,CASH_IN,3875.23,C6381180,76804.32,80679.55,C8249328,50400.33,54275.56,-3875.23,3875.23,0.0505,0,0,1,0,0
121,1,PAYMENT,3154.75,C3226278,5511.44,2356.69,C8699430,1633.81,4788.56,3154.75,3154.75,0.5724,0,1,1,0,0
695,23,DEBIT,2189.0,C8488213,54488.58,52299.58,C1871924,13332.58,15521.58,2189.0,2189.0,0.0402,0,1,0,0,0
107,11,PAYMENT,4842.81,C4240495,135197.09,130354.28,C3329641,16325.84,21168.65,4842.81,4842.81,0.0358,0,0,0,0,0
298,10,PAYMENT,3421.52,C3796637,36252.39,32830.87,C1821776,24938.72,28360.24,3421.52,3421.52,0.0944,0,0,1,0,0
49,1,DEBIT,653.93,C7164965,108023.06,107369.13,C9513624,840.16,1494.09,653.93,653.93,0.0061,0,1,0,0,0
303,15,PAYMENT,8642.38,C8589228,33233.4,24591.02,C5582676,14076.11,22718.49,8642.38,8642.38,0.2601,0,0,1,0,0
487,7,DEBIT,8002.33,C4154899,3009.36,0.0,C5784170,19151.28,27153.61,3009.36,8002.33,2.6591,0,0,1,0,0
189,21,TRANSFER,2104.56,C3637790,2945.0,840.44,C1741881,4720.47,6825.03,2104.56,2104.56,0.7146,0,0,0,0,0
562,10,PAYMENT,1097.91,C2084053,38734.92,37637.01,C4669948,21438.95,22536.86,1097.91,1097.91,0.0283,0,0,0,0,0
704,8,DEBIT,5104.89,C4501108,1966.96,0.0,C3437551,930.77,6035.66,1966.96,5104.89,2.5953,0,0,0,0,0
637,13,CASH_OUT,12045.83,C3886649,2919.99,0.0,C9618495,5249.5,17295.33,2919.99,12045.83,4.1253,0,0,1,0,0
303,15,CASH_IN,33340.5,C2452763,53924.99,87265.49,C9834495,1419.53,34760.03,-33340.5,33340.5,0.6183,0,0,1,0,0
273,9,CASH_IN,22813.02,C2367053,106225.55,129038.57,C6599079,16298.37,39111.39,-22813.02,22813.02,0.2148,0,0,0,0,0
406,22,CASH_OUT,21565.85,C3821266,13440.24,0.0,C3935062,5598.59,27164.44,13440.24,21565.85,1.6046,0,1,0,0,0
78,6,DEBIT,3443.83,C5367462,6756.34,3312.51,C7202069,4642.99,8086.82,3443.83,3443.83,0.5097,0,0,0,0,0
657,9,CASH_IN,21439.06,C5187937,121950.23,143389.29,C9131922,7671.61,29110.67,-21439.06,21439.06,0.1758,0,0,1,0,0
293,5,PAYMENT,614.13,C3956234,345998.28,345384.15,C7178235,11490.69,12104.82,614.13,614.13,0.0018,0,1,1,0,0
493,13,TRANSFER,11775.93,C7250382,107420.52,95644.59,C4568707,1218.54,12994.47,11775.93,11775.93,0.1096,0,0,1,0,0
120,0,PAYMENT,37539.39,C7539781,5455.5,0.0,C5453215,8130.91,45670.3,5455.5,37539.39,6.881,0,1,1,0,0
681,9,TRANSFER,7848.36,C2502174,324713.68,316865.32,C9025483,53543.93,61392.29,7848.36,7848.36,0.0242,0,0,0,0,0
294,6,CASH_OUT,14668.65,C9730258,5362.67,0.0,C7743618,144276.6,158945.25,5362.67,14668.65,2.7353,0,0,1,0,0
2,2,PAYMENT,1027.91,C9531262,19117.58,18089.67,C5000962,9106.35,10134.26,1027.91,1027.91,0.0538,0,1,0,0,0
69,21,CASH_IN,26808.77,C9579389,23015.93,49824.7,C2447190,13142.65,39951.42,-26808.77,26808.77,1.1648,0,0,0,0,0
554,2,CASH_IN,4265.1,C9140035,1509.16,5774.26,C1115735,935.23,5200.33,-4265.1,4265.1,2.8261,0,1,0,0,0
253,13,CASH_IN,43585.89,C3259717,84527.99,128113.88,C7574925,52574.67,96160.56,-43585.89,43585.89,0.5156,0,0,0,0,0
244,4,DEBIT,1610.93,C4898147,56800.27,55189.34,C1575543,1878.78,3489.71,1610.93,1610.93,0.0284,0,1,0,0,0
413,5,CASH_OUT,5185.04,C4870020,3422.77,0.0,C9332642,2304.61,7489.65,3422.77,5185.04,1.5149,0,1,0,0,0
495,15,TRANSFER,59046.19,C9375039,5582.69,0.0,C7629216,6803.82,65850.01,5582.69,59046.19,10.5767,0,0,1,0,0
367,7,PAYMENT,2220.43,C7787020,1907.66,0.0,C4545715,8485.23,10705.66,1907.66,2220.43,1.164,0,0,0,0,0
203,11,CASH_OUT,2814.84,C6172500,17312.88,14498.04,C1293416,970.68,3785.52,2814.84,2814.84,0.1626,0,0,0,0,0
609,9,TRANSFER,96692.1,C1028046,8884.61,0.0,C7356326,8524.58,105216.68,8884.61,96692.1,10.8831,0,0,0,0,0
688,16,PAYMENT,3862.55,C9475995,12450.9,8588.35,C1096700,988.65,4851.2,3862.55,3862.55,0.3102,0,0,0,0,0
48,0,CASH_IN,12802.23,C5178262,48632.84,61435.07,C2691841,21063.02,33865.25,-12802.23,12802.23,0.2632,0,1,0,0,0
60,12,CASH_OUT,3144.38,C1912662,10067.66,6923.28,C5356978,3202.42,6346.8,3144.38,3144.38,0.3123,0,0,0,0,0
299,11,DEBIT,3796.8,C1887044,58749.72,54952.92,C2485346,1355.96,5152.76,3796.8,3796.8,0.0646,0,0,1,0,0
442,10,PAYMENT,1041.02,C6385051,31827.73,30786.71,C9077450,21629.57,22670.59,1041.02,1041.02,0.0327,0,0,0,0,0
680,8,PAYMENT,1907.17,C1145163,29805.96,27898.79,C3560599,21192.16,23099.33,1907.17,1907.17,0.064,0,0,0,0,0
642,18,CASH_IN,2644.01,C8305443,2604.36,5248.37,C3943052,27269.61,29913.62,-2644.01,2644.01,1.0152,0,0,1,0,0
184,16,DEBIT,509.79,C8114847,53319.77,52809.98,C8964031,29908.18,30417.97,509.79,509.79,0.0096,0,0,0,0,0
370,10,CASH_IN,3874.97,C7476938,1702.05,5577.02,C1622529,6188.91,10063.88,-3874.97,3874.97,2.2766,0,0,0,0,0
300,12,CASH_IN,13742.74,C4733866,115883.29,129626.03,C7019189,6627.95,20370.69,-13742.74,13742.74,0.1186,0,0,1,0,0
344,8,CASH_IN,25600.79,C9781041,27853.44,53454.23,C6338836,8233.5,33834.29,-25600.79,25600.79,0.9191,0,0,0,0,0
199,7,CASH_OUT,31819.27,C3386961,101460.04,69640.77,C7843592,4941.08,36760.35,31819.27,31819.27,0.3136,0,0,0,0,0
518,14,CASH_IN,20128.05,C4691683,72844.38,92972.43,C2748360,6209.67,26337.72,-20128.05,20128.05,0.2763,0,0,0,0,0
646,22,CASH_IN,6972.17,C5004301,33263.46,40235.63,C6485281,23522.18,30494.35,-6972.17,6972.17,0.2096,0,1,1,0,0
171,3,CASH_IN,10140.29,C1885632,1501.15,11641.44,C9647081,39194.68,49334.97,-10140.29,10140.29,6.755,0,1,0,0,0
699,3,TRANSFER,176711.78,C5558011,24648.33,0.0,C1492738,3599.72,180311.5,24648.33,176711.78,7.1693,0,1,0,0,0
272,8,CASH_OUT,5355.26,C2038093,31526.91,26171.65,C3280525,86877.73,92232.99,5355.26,5355.26,0.1699,0,0,0,0,0
649,1,PAYMENT,3313.87,C3786874,19075.95,15762.08,C8550991,9707.79,13021.66,3313.87,3313.87,0.1737,0,1,1,0,0
76,4,PAYMENT,4020.74,C8628022,125405.18,121384.44,C2486295,7909.85,11930.59,4020.74,4020.74,0.0321,0,1,0,0,0
429,21,PAYMENT,2539.63,C9974109,13586.02,11046.39,C6198682,757.89,3297.52,2539.63,2539.63,0.1869,0,0,0,0,0
665,17,PAYMENT,4431.96,C5040015,8891.01,4459.05,C7031820,112491.5,116923.46,4431.96,4431.96,0.4985,0,0,1,0,0
559,7,DEBIT,3301.62,C8877103,20400.91,17099.29,C7500271,18073.31,21374.93,3301.62,3301.62,0.1618,0,0,0,0,0
433,1,CASH_OUT,9626.48,C3941209,15111.48,5485.0,C6446030,202770.99,212397.47,9626.48,9626.48,0.637,0,1,0,0,0
654,6,DEBIT,9177.1,C6894942,13491.13,4314.03,C8096984,794.86,9971.96,9177.1,9177.1,0.6802,0,0,1,0,0
569,17,DEBIT,992.34,C1160463,94509.56,93517.22,C3599901,524.06,1516.4,992.34,992.34,0.0105,0,0,0,0,0
544,16,PAYMENT,7422.78,C5191105,33033.05,25610.27,C5270484,6358.38,13781.16,7422.78,7422.78,0.2247,0,0,0,0,0
526,22,DEBIT,2844.78,C4911091,32027.92,29183.14,C6060560,9004.88,11849.66,2844.78,2844.78,0.0888,0,1,0,0,0
424,16,CASH_IN,10909.4,C4570046,6779.92,17689.32,C7958907,2638.94,13548.34,-10909.4,10909.4,1.6091,0,0,0,0,0
575,23,DEBIT,7286.04,C3179876,47641.4,40355.36,C8132517,13334.75,20620.79,7286.04,7286.04,0.1529,0,1,0,0,0
381,21,CASH_IN,3424.47,C3230680,172902.54,176327.01,C5630002,12620.52,16044.99,-3424.47,3424.47,0.0198,0,0,0,0,0
209,17,CASH_IN,998.83,C3364222,64259.71,65258.54,C5101826,93029.05,94027.88,-998.83,998.83,0.0155,0,0,0,0,0
544,16,DEBIT,994.56,C6628360,174267.03,173272.47,C6154224,14558.52,15553.08,994.56,994.56,0.0057,0,0,0,0,0
324,12,PAYMENT,2044.47,C2459680,16069.99,14025.52,C8214432,10985.05,13029.52,2044.47,2044.47,0.1272,0,0,1,0,0
193,1,TRANSFER,56331.14,C6957337,734.45,0.0,C5802487,12170.42,68501.56,734.45,56331.14,76.6984,0,1,0,0,0
172,4,PAYMENT,3465.28,C4900100,7696.87,4231.59,C5712642,12652.11,16117.39,3465.28,3465.28,0.4502,0,1,0,0,0
136,16,CASH_OUT,9052.21,C9327016,27465.26,18413.05,C7879961,19994.97,29047.18,9052.21,9052.21,0.3296,0,0,1,0,0
718,22,TRANSFER,22335.44,C2178430,18069.79,0.0,C2341474,910.29,23245.73,18069.79,22335.44,1.2361,0,1,0,0,0
408,0,CASH_IN,3640.88,C3767262,24910.72,28551.6,C9734683,1747.24,5388.12,-3640.88,3640.88,0.1462,0,1,0,0,0
300,12,CASH_OUT,2004.93,C3342578,43102.02,41097.09,C8063645,2748.73,4753.66,2004.93,2004.93,0.0465,0,0,1,0,0
344,8,TRANSFER,8757.18,C3276777,962352.88,953595.7,C2244799,920.63,9677.81,8757.18,8757.18,0.0091,0,0,0,0,0
320,8,PAYMENT,219.53,C4241471,4636.87,4417.34,C4090392,30698.61,30918.14,219.53,219.53,0.0473,0,0,1,0,0
329,17,DEBIT,8379.55,C1877139,43496.28,35116.73,C3771018,2218.09,10597.64,8379.55,8379.55,0.1926,0,0,1,0,0
377,17,TRANSFER,453144.16,C3931944,588840.2,135696.04,C8488576,44425.95,0.0,453144.16,-44425.95,0.7696,1,0,0,0,1
541,13,TRANSFER,6034.28,C6820521,20315.34,14281.06,C6239414,7910.64,13944.92,6034.28,6034.28,0.297,0,0,0,0,0
612,12,TRANSFER,5192.05,C7742405,7314.23,2122.18,C4583380,1916.66,7108.71,5192.05,5192.05,0.7099,0,0,0,0,0
476,20,CASH_OUT,707.21,C7596946,16609.42,15902.21,C1493144,39131.03,39838.24,707.21,707.21,0.0426,0,0,1,0,0
575,23,CASH_OUT,32025.78,C9408556,25885.97,0.0,C4008558,27469.1,59494.88,25885.97,32025.78,1.2372,0,1,0,0,0
525,21,CASH_OUT,948.24,C7022898,2049.5,1101.26,C7351744,10054.34,11002.58,948.24,948.24,0.4627,0,0,0,0,0
438,6,DEBIT,8374.61,C1990604,10804.0,2429.39,C1163246,3907.2,12281.81,8374.61,8374.61,0.7751,0,0,0,0,0
374,14,DEBIT,6684.81,C8661927,44438.43,37753.62,C8605055,5221.96,11906.77,6684.81,6684.81,0.1504,0,0,0,0,0
666,18,PAYMENT,8887.57,C9944654,90268.91,81381.34,C8616288,20774.74,29662.31,8887.57,8887.57,0.0985,0,0,1,0,0
255,15,TRANSFER,93.05,C6015135,64926.95,64833.9,C2159615,6355.93,6448.98,93.05,93.05,0.0014,0,0,0,0,0
311,23,DEBIT,11298.2,C3945778,116761.96,105463.76,C8821067,3551.09,14849.29,11298.2,11298.2,0.0968,0,1,1,0,0
432,0,TRANSFER,4234.25,C2781086,38360.02,34125.77,C5292950,8400.1,12634.35,4234.25,4234.25,0.1104,0,1,0,0,0
600,0,CASH_OUT,1935.18,C9492832,344399.4,342464.22,C3670443,4670.38,6605.56,1935.18,1935.18,0.0056,0,1,0,0,0
456,0,TRANSFER,2050.71,C4594507,51858.86,49808.15,C1185833,6333.99,8384.7,2050.71,2050.71,0.0395,0,1,1,0,0
564,12,DEBIT,824.73,C4275076,3208.7,2383.97,C3456766,33150.81,33975.54,824.73,824.73,0.257,0,0,0,0,0
167,23,CASH_IN,5565.06,C6083202,23269.25,28834.31,C8455659,17039.22,22604.28,-5565.06,5565.06,0.2392,0,1,1,0,0
84,12,DEBIT,4159.55,C9303501,37374.56,33215.01,C7737480,34765.78,38925.33,4159.55,4159.55,0.1113,0,0,0,0,0
96,0,DEBIT,2359.23,C1448965,34591.39,32232.16,C9000854,24512.02,26871.25,2359.23,2359.23,0.0682,0,1,0,0,0
513,9,DEBIT,11969.08,C3657782,268399.17,256430.09,C8108926,4799.39,16768.47,11969.08,11969.08,0.0446,0,0,0,0,0
518,14,CASH_IN,385036.98,C1632960,7173.23,392210.21,C7156880,28659.44,413696.42,-385036.98,385036.98,53.6769,0,0,0,0,0
140,20,CASH_OUT,3897.09,C3379735,15086.21,11189.12,C4168911,2562.0,6459.09,3897.09,3897.09,0.2583,0,0,1,0,0
93,21,CASH_IN,5188.93,C3987326,10348.43,15537.36,C7418677,1604.92,6793.85,-5188.93,5188.93,0.5014,0,0,0,0,0
84,12,DEBIT,2332.33,C6173137,7511.9,5179.57,C4069134,41851.86,44184.19,2332.33,2332.33,0.3105,0,0,0,0,0
322,10,DEBIT,6026.16,C2511669,33726.12,27699.96,C3225097,3146.05,9172.21,6026.16,6026.16,0.1787,0,0,1,0,0
432,0,PAYMENT,22213.59,C9942892,46201.2,23987.61,C6291227,1322.13,23535.72,22213.59,22213.59,0.4808,0,1,0,0,0
442,10,PAYMENT,1498.03,C7543924,12430.38,10932.35,C3287826,1058.88,2556.91,1498.03,1498.03,0.1205,0,0,0,0,0
217,1,CASH_OUT,441.84,C6629535,14051.9,13610.06,C2870160,10469.77,10911.61,441.84,441.84,0.0314,0,1,0,0,0
681,9,CASH_IN,8702.12,C5632006,24774.0,33476.12,C8374313,9560.34,18262.46,-8702.12,8702.12,0.3513,0,0,0,0,0
117,21,DEBIT,4229.35,C8534949,107567.03,103337.68,C2958711,8706.1,12935.45,4229.35,4229.35,0.0393,0,0,0,0,0
147,3,TRANSFER,5565.34,C6265266,449951.21,444385.87,C9516196,57237.59,62802.93,5565.34,5565.34,0.0124,0,1,1,0,0
62,14,TRANSFER,70631.22,C2779433,33817.04,0.0,C9906172,71996.07,142627.29,33817.04,70631.22,2.0886,0,0,0,0,0
426,18,CASH_OUT,23013.62,C2227051,6434.77,0.0,C3417602,432.22,23445.84,6434.77,23013.62,3.5764,0,0,0,0,0
276,12,TRANSFER,15108.35,C4258576,114767.94,99659.59,C4533192,50338.62,65446.97,15108.35,15108.35,0.1316,0,0,0,0,0
94,22,TRANSFER,10128.9,C1022001,29716.4,19587.5,C8512877,8808.33,18937.23,10128.9,10128.9,0.3409,0,1,0,0,0
334,22,TRANSFER,28990.34,C8851834,8925.81,0.0,C5757316,2870.69,31861.03,8925.81,28990.34,3.2479,0,1,1,0,0
315,3,CASH_IN,2606.71,C8273211,5404.2,8010.91,C7545801,52262.65,54869.36,-2606.71,2606.71,0.4823,0,1,1,0,0
220,4,DEBIT,11282.42,C6079449,16525.76,5243.34,C5785523,17000.31,28282.73,11282.42,11282.42,0.6827,0,1,0,0,0
663,15,CASH_IN,14962.04,C8292489,2577.33,17539.37,C1929965,18127.5,33089.54,-14962.04,14962.04,5.8052,0,0,1,0,0
516,12,CASH_IN,16263.84,C5824335,18457.19,34721.03,C3441514,913.81,17177.65,-16263.84,16263.84,0.8812,0,0,0,0,0
177,9,CASH_IN,1539.97,C7673419,101059.08,102599.05,C8909375,809.53,2349.5,-1539.97,1539.97,0.0152,0,0,0,0,0
509,5,TRANSFER,21196.25,C5657344,4489.09,0.0,C3997000,201.76,21398.01,4489.09,21196.25,4.7217,0,1,0,0,0
481,1,PAYMENT,6003.08,C4769129,8440.43,2437.35,C2657454,36916.23,42919.31,6003.08,6003.08,0.7112,0,1,1,0,0
124,4,TRANSFER,11336.76,C9970640,1350686.01,1339349.25,C1649700,25416.28,36753.04,11336.76,11336.76,0.0084,0,1,1,0,0
58,10,PAYMENT,4230.78,C4003089,3041453.3,3037222.52,C8146811,7870.05,12100.83,4230.78,4230.78,0.0014,0,0,0,0,0
602,2,TRANSFER,71915.32,C9294740,4158.04,0.0,C6312353,374.29,72289.61,4158.04,71915.32,17.2955,0,1,0,0,0
367,7,TRANSFER,6143.6,C8488012,79373.48,73229.88,C6384132,903.19,7046.79,6143.6,6143.6,0.0774,0,0,0,0,0
89,17,DEBIT,3942.95,C3942779,137644.08,133701.13,C9481405,4816.19,8759.14,3942.95,3942.95,0.0286,0,0,0,0,0
702,6,DEBIT,646.31,C3331232,14617.89,13971.58,C4481324,19731.16,20377.47,646.31,646.31,0.0442,0,0,0,0,0
165,21,DEBIT,1968.86,C9313502,1235.77,0.0,C6761344,36798.21,38767.07,1235.77,1968.86,1.5932,0,0,1,0,0
568,16,CASH_OUT,3063.24,C9136891,60535.98,57472.74,C1664678,3979.45,7042.69,3063.24,3063.24,0.0506,0,0,0,0,0
429,21,CASH_IN,20003.14,C4139871,870.71,20873.85,C6175937,1088.74,21091.88,-20003.14,20003.14,22.9734,0,0,0,0,0
297,9,DEBIT,918.16,C5618878,11774.79,10856.63,C3628951,15634.63,16552.79,918.16,918.16,0.078,0,0,1,0,0
120,0,CASH_IN,14592.56,C3485070,11267.18,25859.74,C4810901,11405.5,25998.06,-14592.56,14592.56,1.2951,0,1,1,0,0
117,21,CASH_OUT,13820.44,C6799567,68357.89,54537.45,C7462716,7017.33,20837.77,13820.44,13820.44,0.2022,0,0,0,0,0
703,7,PAYMENT,2036.69,C6755379,4009.96,1973.27,C5926883,1064.41,3101.1,2036.69,2036.69,0.5079,0,0,0,0,0
578,2,PAYMENT,35074.26,C6661294,283218.13,248143.87,C6098415,45892.35,80966.61,35074.26,35074.26,0.1238,0,1,0,0,0
148,4,PAYMENT,26458.2,C1968587,7189.37,0.0,C8470763,49931.52,76389.72,7189.37,26458.2,3.6802,0,1,1,0,0
153,9,DEBIT,6197.66,C4047526,1388.68,0.0,C5346626,18834.38,25032.04,1388.68,6197.66,4.463,0,0,1,0,0
52,4,CASH_IN,20466.27,C5355110,2952.88,23419.15,C3816314,3738.61,24204.88,-20466.27,20466.27,6.931,0,1,0,0,0
305,17,TRANSFER,14595.35,C9672045,83432.76,68837.41,C3580902,52986.62,67581.97,14595.35,14595.35,0.1749,0,0,1,0,0
648,0,DEBIT,2888.3,C7288518,3396.63,508.33,C9403134,276.13,3164.43,2888.3,2888.3,0.8503,0,1,1,0,0
